PRIMARY_KEY,FORMER_JOB_42,former_emp_contract,retirement_age
85064,"csp_4_7","EMP1-6",60
85072,"csp_6_8","EMP1-6",60
85093,"csp_4_3","EMP1-6",60
85104,"csp_5_2","EMP1-6",60
85106,"csp_6_7","EMP1-6",60
85116,"csp_3_3","EMP1-6",60
85122,"csp_6_8","EMP1-5",60
85123,"csp_5_2","EMP1-6",60
85124,"csp_3_8","EMP1-6",58
85135,"csp_6_7","EMP1-6",60
85140,"csp_3_4","EMP1-6",62
85142,"csp_5_3","EMP1-6",60
85144,"csp_4_3","EMP2-1",61
85154,"csp_5_6","EMP1-6",60
85162,"csp_4_5","EMP1-6",60
85170,"csp_6_7","EMP1-6",60
85176,"csp_2_1","EMP2-2",60
85181,"csp_5_6","EMP1-6",60
85191,"csp_6_5","EMP1-6",60
85194,"csp_1_1","EMP2-2",60
85205,"csp_5_5","EMP1-6",60
85212,"csp_6_8","EMP1-6",55
85213,"csp_2_1","EMP2-1",60
85220,"csp_4_2","EMP1-6",60
85240,"csp_4_3","EMP1-6",60
85258,"csp_6_7","EMP1-6",60
85268,"csp_5_4","EMP1-6",60
85293,"csp_5_6","EMP1-5",62
85307,"csp_5_4","EMP1-6",65
85316,"csp_6_3","EMP1-6",60
85318,"csp_1_1","EMP2-1",60
85322,"csp_4_6","EMP1-6",60
85340,"csp_4_6","EMP1-6",62
85345,"csp_2_1","EMP2-2",60
85353,"csp_2_1","EMP2-1",60
85354,"csp_6_8","EMP1-5",60
85374,"csp_4_7","EMP1-6",62
85381,"csp_5_2","EMP1-6",58
85382,"csp_3_5","EMP1-6",60
85383,"csp_6_4","EMP1-6",60
85397,"csp_5_5","EMP1-6",64
85405,"csp_3_4","EMP1-6",57
85416,"csp_6_4","EMP1-6",65
85423,"csp_4_2","EMP1-6",60
85430,"csp_4_7","EMP1-6",55
85431,"csp_3_8","EMP1-6",65
85433,"csp_5_2","EMP1-6",60
85434,"csp_6_8","EMP1-6",62
85440,"csp_6_2","EMP1-6",61
85451,"csp_5_6","EMP1-6",60
85454,"csp_5_3","EMP1-6",63
85455,"csp_6_2","EMP1-6",64
85459,"csp_3_4","EMP1-6",57
85462,"csp_5_2","EMP1-6",60
85467,"csp_5_4","EMP1-6",60
85473,"csp_5_2","EMP1-5",60
85481,"csp_6_2","EMP1-6",60
85482,"csp_2_2","EMP2-2",60
85486,"csp_2_2","EMP2-1",60
85487,"csp_4_6","EMP1-6",65
85495,"csp_4_8","EMP1-6",56
85507,"csp_5_2","EMP1-6",65
85508,"csp_2_2","EMP2-1",61
85518,"csp_6_2","EMP1-6",55
85519,"csp_6_5","EMP1-6",63
85523,"csp_3_7","EMP1-6",60
85527,"csp_1_1","EMP2-2",60
85528,"csp_5_2","EMP1-5",57
85546,"csp_5_2","EMP1-6",65
85551,"csp_5_4","EMP1-6",60
85552,"csp_6_7","EMP1-6",58
85553,"csp_5_4","EMP1-6",60
85558,"csp_1_3","EMP2-2",59
85570,"csp_1_3","EMP2-2",61
85578,"csp_5_4","EMP1-6",60
85589,"csp_5_2","EMP1-6",60
85593,"csp_6_3","EMP1-6",58
85594,"csp_5_6","EMP1-6",60
85621,"csp_1_1","EMP2-1",65
85623,"csp_5_6","EMP1-6",60
85626,"csp_5_2","EMP1-6",61
85630,"csp_6_4","EMP1-6",59
85642,"csp_6_2","EMP1-6",64
85643,"csp_3_8","EMP1-6",60
85644,"csp_5_4","EMP1-6",62
85659,"csp_6_3","EMP1-6",60
85688,"csp_6_4","EMP1-6",64
85689,"csp_6_7","EMP1-6",60
85695,"csp_5_2","EMP1-6",60
85705,"csp_6_9","EMP1-5",65
85712,"csp_6_2","EMP1-6",55
85714,"csp_5_2","EMP1-6",60
85719,"csp_6_7","EMP1-6",60
85722,"csp_4_3","EMP1-6",60
85732,"csp_5_2","EMP1-6",60
85743,"csp_6_4","EMP1-6",61
85745,"csp_5_4","EMP1-2",57
85746,"csp_1_1","EMP2-1",65
85749,"csp_4_3","EMP1-6",60
85761,"csp_5_2","EMP1-6",62
85768,"csp_3_7","EMP1-6",59
85773,"csp_1_1","EMP2-1",65
85777,"csp_5_2","EMP1-6",60
85778,"csp_5_2","EMP1-6",60
85779,"csp_2_1","EMP2-1",63
85783,"csp_3_7","EMP1-6",60
85784,"csp_1_1","EMP2-1",63
85789,"csp_4_3","EMP1-6",58
85791,"csp_6_9","EMP1-6",65
85793,"csp_6_7","EMP1-2",64
85800,"csp_6_7","EMP1-2",65
85801,"csp_6_7","EMP1-6",65
85803,"csp_2_2","EMP2-2",62
85812,"csp_4_6","EMP1-6",60
85829,"csp_5_4","EMP1-6",60
85840,"csp_5_6","EMP1-6",64
85842,"csp_4_3","EMP2-1",60
85846,"csp_5_2","EMP1-6",65
85862,"csp_4_6","EMP1-6",60
85866,"csp_5_3","EMP1-6",64
85872,"csp_6_7","EMP1-6",56
85873,"csp_5_5","EMP1-5",62
85886,"csp_4_2","EMP1-6",64
85898,"csp_1_1","EMP2-1",58
85901,"csp_1_1","EMP2-2",60
85904,"csp_5_2","EMP1-3",60
85909,"csp_5_6","EMP1-6",62
85913,"csp_1_3","EMP2-1",60
85914,"csp_4_5","EMP1-6",60
85922,"csp_4_8","EMP1-6",60
85927,"csp_5_5","EMP1-6",60
85933,"csp_3_1","EMP2-1",59
85955,"csp_4_3","EMP1-6",65
85962,"csp_1_1","EMP2-1",60
85969,"csp_6_8","EMP1-6",56
85976,"csp_5_5","EMP1-6",61
85982,"csp_4_3","EMP1-6",60
85985,"csp_4_5","EMP1-6",62
85986,"csp_1_1","EMP2-1",60
85989,"csp_2_2","EMP2-1",59
85995,"csp_4_8","EMP1-6",56
85996,"csp_6_8","EMP1-6",57
86006,"csp_5_6","EMP1-5",60
86007,"csp_1_1","EMP2-1",59
86008,"csp_6_8","EMP1-6",65
86028,"csp_1_1","EMP2-1",56
86033,"csp_6_4","EMP1-6",58
86039,"csp_5_6","EMP1-6",60
86042,"csp_6_9","EMP1-6",65
86043,"csp_2_1","EMP2-1",60
86049,"csp_6_4","EMP1-6",58
86050,"csp_6_3","EMP1-6",57
86077,"csp_6_2","EMP1-6",60
86079,"csp_6_2","EMP1-5",60
86082,"csp_5_2","EMP1-6",64
86089,"csp_6_8","EMP1-6",60
86095,"csp_5_2","EMP1-6",60
86096,"csp_4_6","EMP1-6",65
86099,"csp_5_6","EMP1-6",60
86100,"csp_5_2","EMP1-6",58
86108,"csp_4_5","EMP1-6",59
86111,"csp_4_7","EMP1-6",60
86115,"csp_5_2","EMP1-5",62
86118,"csp_5_2","EMP1-6",55
86131,"csp_2_1","EMP2-2",60
86139,"csp_5_2","EMP1-6",65
86140,"csp_6_8","EMP1-6",65
86150,"csp_6_8","EMP1-6",60
86156,"csp_5_6","EMP1-6",65
86160,"csp_6_7","EMP1-6",60
86163,"csp_4_6","EMP1-6",55
86167,"csp_4_6","EMP1-6",63
86169,"csp_3_1","EMP2-2",63
86174,"csp_6_2","EMP1-6",60
86194,"csp_6_3","EMP1-2",60
86204,"csp_5_2","EMP1-6",65
86205,"csp_2_2","EMP2-1",60
86206,"csp_1_3","EMP2-2",60
86212,"csp_5_5","EMP1-6",60
86217,"csp_5_2","EMP1-6",60
86218,"csp_1_1","EMP2-1",55
86221,"csp_6_3","EMP1-2",60
86222,"csp_4_7","EMP1-5",59
86235,"csp_3_7","EMP1-6",63
86238,"csp_6_8","EMP1-6",60
86256,"csp_5_6","EMP1-6",65
86271,"csp_5_4","EMP1-6",60
86272,"csp_4_6","EMP1-6",65
86274,"csp_5_4","EMP1-6",65
86277,"csp_4_3","EMP1-6",60
86280,"csp_6_2","EMP1-6",57
86283,"csp_3_1","EMP2-1",60
86287,"csp_5_2","EMP1-6",64
86289,"csp_6_3","EMP1-6",63
86293,"csp_6_7","EMP1-6",59
86297,"csp_6_8","EMP1-6",55
86298,"csp_2_2","EMP2-1",53
86315,"csp_5_2","EMP1-3",58
86330,"csp_5_6","EMP1-5",55
86335,"csp_6_2","EMP1-6",68
86340,"csp_6_9","EMP1-6",62
86350,"csp_6_8","EMP1-6",60
86356,"csp_6_9","EMP1-6",60
86358,"csp_5_6","EMP1-6",63
86370,"csp_6_4","EMP1-6",64
86382,"csp_2_1","EMP2-1",65
86383,"csp_3_7","EMP1-6",65
86386,"csp_6_3","EMP1-6",64
86388,"csp_4_3","EMP1-6",60
86389,"csp_5_5","EMP1-6",57
86402,"csp_3_3","EMP1-6",60
86407,"csp_1_3","EMP2-2",62
86419,"csp_5_6","EMP1-6",65
86420,"csp_2_1","EMP2-2",60
86436,"csp_6_5","EMP1-6",60
86441,"csp_6_9","EMP1-5",65
86446,"csp_4_6","EMP1-6",60
86450,"csp_4_5","EMP1-6",56
86452,"csp_4_5","EMP1-6",60
86454,"csp_4_2","EMP1-5",60
86471,"csp_5_2","EMP1-6",60
86472,"csp_5_3","EMP1-6",65
86477,"csp_3_4","EMP1-6",60
86482,"csp_5_2","EMP1-6",60
86488,"csp_6_7","EMP1-6",60
86495,"csp_5_4","EMP1-6",60
86497,"csp_5_2","EMP1-6",59
86498,"csp_5_2","EMP1-6",60
86500,"csp_5_6","EMP1-5",61
86501,"csp_5_4","EMP1-6",60
86512,"csp_4_6","EMP1-6",56
86519,"csp_6_2","EMP1-6",65
86523,"csp_6_3","EMP1-6",57
86530,"csp_4_6","EMP1-6",60
86535,"csp_5_6","EMP1-6",60
86540,"csp_6_5","EMP1-6",60
86563,"csp_5_5","EMP1-6",62
86567,"csp_6_7","EMP1-6",61
86578,"csp_5_2","EMP1-6",65
86581,"csp_2_2","EMP2-1",63
86586,"csp_4_5","EMP1-6",60
86589,"csp_6_5","EMP1-6",61
86594,"csp_4_7","EMP1-6",57
86595,"csp_5_3","EMP1-6",60
86598,"csp_2_2","EMP2-2",60
86608,"csp_6_3","EMP1-6",66
86609,"csp_2_3","EMP2-2",65
86610,"csp_5_2","EMP1-6",60
86612,"csp_3_8","EMP1-6",65
86614,"csp_5_4","EMP1-6",63
86617,"csp_5_6","EMP1-6",61
86620,"csp_1_1","EMP2-1",60
86626,"csp_5_2","EMP1-6",62
86634,"csp_5_6","EMP1-6",60
86639,"csp_4_7","EMP1-6",58
86640,"csp_4_2","EMP1-6",60
86653,"csp_4_6","EMP1-6",56
86669,"csp_5_2","EMP1-6",55
86671,"csp_6_2","EMP1-6",64
86676,"csp_1_1","EMP2-1",60
86706,"csp_3_4","EMP1-6",57
86707,"csp_3_1","EMP2-1",59
86708,"csp_3_8","EMP1-6",56
86709,"csp_2_1","EMP2-2",60
86711,"csp_6_2","EMP1-6",63
86714,"csp_5_5","EMP1-6",61
86716,"csp_6_4","EMP1-6",63
86722,"csp_3_5","EMP1-6",60
86726,"csp_5_6","EMP1-5",60
86727,"csp_5_4","EMP1-6",55
86731,"csp_6_3","EMP1-6",56
86737,"csp_5_6","EMP1-6",65
86745,"csp_6_3","EMP1-6",56
86752,"csp_5_5","EMP1-6",62
86759,"csp_4_6","EMP1-6",60
86774,"csp_1_1","EMP2-1",60
86778,"csp_1_2","EMP2-2",57
86783,"csp_6_5","EMP1-6",60
86788,"csp_4_6","EMP1-6",62
86790,"csp_6_8","EMP1-6",60
86794,"csp_6_8","EMP1-6",67
86796,"csp_2_1","EMP2-2",60
86801,"csp_5_6","EMP1-5",60
86802,"csp_3_4","EMP1-6",65
86803,"csp_5_2","EMP1-6",61
86814,"csp_5_2","EMP1-6",55
86824,"csp_5_2","EMP1-6",60
86832,"csp_4_6","EMP1-6",62
86837,"csp_5_6","EMP1-6",60
86851,"csp_4_8","EMP1-6",60
86866,"csp_6_3","EMP1-5",65
86867,"csp_6_7","EMP1-6",57
86868,"csp_5_6","EMP1-3",60
86870,"csp_5_2","EMP1-6",60
86877,"csp_4_6","EMP1-6",60
86881,"csp_5_6","EMP1-6",57
86887,"csp_6_7","EMP1-6",62
86894,"csp_5_2","EMP1-6",60
86895,"csp_1_1","EMP2-1",60
86897,"csp_4_6","EMP1-6",65
86898,"csp_1_1","EMP2-1",60
86904,"csp_4_3","EMP1-6",65
86910,"csp_4_7","EMP1-2",62
86912,"csp_5_4","EMP1-6",65
86915,"csp_2_2","EMP2-1",60
86919,"csp_5_4","EMP1-6",60
86924,"csp_6_2","EMP1-6",58
86928,"csp_5_2","EMP1-5",65
86939,"csp_2_2","EMP2-2",55
86943,"csp_6_4","EMP1-6",60
86946,"csp_5_2","EMP1-6",58
86948,"csp_5_6","EMP1-6",57
86975,"csp_6_8","EMP1-6",60
86976,"csp_1_3","EMP2-2",65
86978,"csp_6_7","EMP1-6",60
86982,"csp_1_1","EMP2-1",60
86984,"csp_1_1","EMP2-1",58
86992,"csp_6_9","EMP1-6",65
86995,"csp_4_7","EMP1-6",65
86996,"csp_2_2","EMP2-2",62
87001,"csp_4_6","EMP1-6",64
87008,"csp_1_1","EMP2-2",62
87015,"csp_2_2","EMP2-1",66
87019,"csp_5_2","EMP1-5",60
87024,"csp_2_1","EMP2-2",60
87026,"csp_6_2","EMP1-6",64
87042,"csp_2_1","EMP2-1",60
87045,"csp_6_4","EMP1-6",55
87059,"csp_5_4","EMP1-6",60
87066,"csp_6_3","EMP1-6",64
87069,"csp_4_3","EMP2-1",65
87071,"csp_1_1","EMP2-1",60
87086,"csp_1_3","EMP2-2",60
87089,"csp_5_4","EMP1-6",60
87093,"csp_3_8","EMP1-6",60
87096,"csp_4_3","EMP1-6",60
87101,"csp_4_7","EMP1-6",60
87115,"csp_5_6","EMP1-6",60
87116,"csp_2_1","EMP2-1",61
87118,"csp_6_3","EMP1-6",60
87120,"csp_5_2","EMP1-6",56
87122,"csp_4_6","EMP1-6",60
87128,"csp_5_2","EMP1-6",59
87129,"csp_4_6","EMP1-6",60
87139,"csp_5_2","EMP1-6",60
87140,"csp_1_1","EMP2-1",60
87158,"csp_3_3","EMP1-6",65
87163,"csp_5_6","EMP1-6",60
87166,"csp_4_8","EMP1-6",60
87174,"csp_3_8","EMP1-6",65
87179,"csp_5_4","EMP1-6",60
87185,"csp_5_6","EMP1-6",60
87186,"csp_4_5","EMP1-6",58
87187,"csp_3_7","EMP1-6",64
87199,"csp_4_2","EMP1-6",65
87214,"csp_6_4","EMP1-6",65
87216,"csp_5_6","EMP1-6",60
87217,"csp_6_2","EMP1-6",60
87220,"csp_6_2","EMP1-6",60
87224,"csp_6_5","EMP1-6",62
87225,"csp_6_8","EMP1-6",60
87231,"csp_5_5","EMP1-6",55
87233,"csp_6_7","EMP1-6",60
87237,"csp_1_1","EMP2-1",60
87243,"csp_6_4","EMP1-5",60
87249,"csp_6_4","EMP1-6",60
87266,"csp_6_8","EMP1-6",60
87271,"csp_6_3","EMP1-6",59
87272,"csp_6_3","EMP1-6",61
87273,"csp_1_3","EMP2-2",60
87285,"csp_6_2","EMP1-6",60
87289,"csp_4_7","EMP1-6",55
87302,"csp_1_1","EMP2-2",61
87314,"csp_1_1","EMP2-1",65
87315,"csp_3_7","EMP1-6",65
87322,"csp_5_2","EMP1-6",56
87324,"csp_5_5","EMP1-6",62
87327,"csp_1_3","EMP2-2",60
87337,"csp_6_3","EMP1-6",65
87339,"csp_2_1","EMP2-1",60
87343,"csp_4_8","EMP1-6",60
87345,"csp_6_2","EMP1-6",60
87351,"csp_1_1","EMP2-2",65
87355,"csp_3_1","EMP2-1",63
87358,"csp_5_2","EMP1-6",65
87360,"csp_6_3","EMP1-6",60
87361,"csp_5_6","EMP1-6",60
87363,"csp_5_6","EMP1-5",59
87365,"csp_5_6","EMP1-6",60
87367,"csp_5_6","EMP1-6",65
87373,"csp_5_6","EMP1-6",60
87382,"csp_3_1","EMP2-1",55
87384,"csp_5_4","EMP1-2",58
87390,"csp_5_2","EMP1-6",59
87393,"csp_5_2","EMP1-6",60
87394,"csp_6_7","EMP1-6",60
87401,"csp_3_4","EMP1-6",56
87403,"csp_5_2","EMP1-6",65
87408,"csp_1_2","EMP2-1",57
87419,"csp_5_5","EMP1-6",60
87421,"csp_6_7","EMP1-5",60
87431,"csp_5_3","EMP1-6",60
87433,"csp_5_6","EMP1-5",65
87455,"csp_6_4","EMP1-6",60
87462,"csp_5_6","EMP1-6",60
87465,"csp_4_7","EMP1-6",60
87472,"csp_6_8","EMP1-6",60
87478,"csp_6_2","EMP1-6",60
87480,"csp_1_1","EMP2-1",60
87483,"csp_6_2","EMP1-6",59
87492,"csp_2_2","EMP2-2",62
87495,"csp_4_6","EMP2-1",60
87496,"csp_5_4","EMP1-6",63
87503,"csp_5_2","EMP1-6",60
87507,"csp_5_6","EMP1-6",60
87508,"csp_5_6","EMP1-6",60
87516,"csp_4_3","EMP1-6",59
87520,"csp_1_3","EMP2-2",58
87521,"csp_1_1","EMP2-1",65
87528,"csp_5_2","EMP1-6",52
87532,"csp_4_6","EMP1-6",60
87535,"csp_5_6","EMP1-6",60
87536,"csp_6_3","EMP1-6",60
87538,"csp_5_2","EMP1-6",65
87539,"csp_6_4","EMP1-6",62
87540,"csp_5_6","EMP1-6",55
87541,"csp_4_5","EMP1-6",65
87543,"csp_4_6","EMP1-5",60
87545,"csp_2_2","EMP2-1",65
87547,"csp_2_1","EMP2-2",61
87559,"csp_2_1","EMP2-2",65
87562,"csp_3_8","EMP1-6",62
87566,"csp_4_2","EMP1-6",59
87567,"csp_5_2","EMP1-6",65
87569,"csp_5_2","EMP1-6",63
87573,"csp_5_2","EMP1-6",60
87575,"csp_5_6","EMP1-6",60
87577,"csp_5_2","EMP1-6",60
87580,"csp_5_3","EMP1-6",61
87587,"csp_6_7","EMP1-6",64
87595,"csp_5_2","EMP1-6",60
87601,"csp_2_2","EMP2-2",62
87618,"csp_6_7","EMP1-6",55
87623,"csp_6_8","EMP1-6",60
87624,"csp_1_1","EMP2-1",65
87642,"csp_6_3","EMP1-6",62
87643,"csp_4_8","EMP1-6",54
87645,"csp_4_3","EMP1-6",70
87647,"csp_2_2","EMP2-2",55
87651,"csp_6_8","EMP1-6",60
87652,"csp_2_2","EMP2-2",60
87662,"csp_1_1","EMP2-1",60
87664,"csp_5_2","EMP1-6",60
87667,"csp_5_3","EMP1-5",60
87680,"csp_6_7","EMP1-6",64
87715,"csp_5_6","EMP1-6",60
87716,"csp_2_2","EMP2-2",60
87724,"csp_1_1","EMP2-1",60
87734,"csp_5_4","EMP1-6",65
87741,"csp_5_2","EMP1-6",59
87746,"csp_5_2","EMP1-6",65
87752,"csp_1_1","EMP2-2",60
87757,"csp_4_3","EMP2-1",57
87759,"csp_6_4","EMP1-6",60
87765,"csp_5_4","EMP1-6",60
87767,"csp_2_1","EMP2-2",60
87771,"csp_2_1","EMP2-2",60
87773,"csp_5_6","EMP1-5",60
87774,"csp_3_3","EMP1-6",60
87775,"csp_5_5","EMP1-2",60
87779,"csp_5_6","EMP1-6",60
87783,"csp_2_1","EMP2-1",60
87789,"csp_6_9","EMP1-6",60
87791,"csp_1_1","EMP2-1",61
87800,"csp_5_4","EMP1-6",64
87802,"csp_5_4","EMP1-6",65
87807,"csp_5_6","EMP1-6",60
87811,"csp_1_1","EMP2-1",63
87814,"csp_5_4","EMP1-6",59
87820,"csp_5_2","EMP1-6",56
87821,"csp_2_2","EMP2-2",64
87824,"csp_5_6","EMP1-6",60
87831,"csp_5_2","EMP1-6",60
87833,"csp_3_4","EMP1-6",56
87839,"csp_1_3","EMP2-2",60
87843,"csp_6_4","EMP1-6",60
87844,"csp_6_3","EMP1-6",64
87846,"csp_4_6","EMP1-6",62
87849,"csp_5_4","EMP1-6",61
87853,"csp_5_4","EMP1-6",60
87855,"csp_4_6","EMP1-6",60
87862,"csp_6_7","EMP1-6",65
87863,"csp_5_6","EMP1-6",60
87869,"csp_6_7","EMP1-2",60
87884,"csp_5_4","EMP1-6",60
87887,"csp_5_3","EMP1-6",53
87902,"csp_5_6","EMP1-5",60
87904,"csp_1_1","EMP2-1",63
87908,"csp_4_5","EMP1-6",61
87914,"csp_6_3","EMP1-2",56
87917,"csp_6_4","EMP1-6",62
87918,"csp_6_3","EMP1-6",57
87925,"csp_5_6","EMP1-6",60
87931,"csp_6_5","EMP1-6",60
87948,"csp_5_2","EMP1-6",57
87952,"csp_6_3","EMP1-6",60
87953,"csp_5_6","EMP1-5",60
87975,"csp_4_4","EMP1-6",60
87980,"csp_1_1","EMP2-1",64
87983,"csp_6_7","EMP1-6",61
87984,"csp_6_7","EMP1-6",65
87985,"csp_6_7","EMP1-6",60
88007,"csp_4_6","EMP1-6",60
88010,"csp_3_7","EMP1-6",64
88018,"csp_5_6","EMP1-5",60
88027,"csp_5_5","EMP1-5",61
88030,"csp_4_3","EMP1-6",63
88031,"csp_5_6","EMP1-6",64
88033,"csp_5_5","EMP1-6",64
88037,"csp_6_7","EMP1-6",56
88040,"csp_3_7","EMP1-6",60
88052,"csp_6_3","EMP1-6",60
88053,"csp_6_7","EMP1-6",60
88066,"csp_6_5","EMP1-2",60
88067,"csp_6_2","EMP1-6",64
88072,"csp_6_3","EMP1-6",60
88073,"csp_6_7","EMP1-6",60
88074,"csp_6_8","EMP1-6",65
88077,"csp_5_2","EMP1-6",60
88081,"csp_4_6","EMP2-1",62
88083,"csp_1_3","EMP2-2",58
88086,"csp_1_1","EMP2-1",65
88088,"csp_2_2","EMP2-2",60
88108,"csp_5_6","EMP1-6",60
88113,"csp_6_5","EMP1-6",60
88120,"csp_5_2","EMP1-6",60
88136,"csp_1_3","EMP2-2",56
88137,"csp_6_2","EMP1-6",60
88140,"csp_5_2","EMP1-6",60
88143,"csp_6_3","EMP1-6",60
88150,"csp_6_8","EMP1-6",64
88156,"csp_4_2","EMP1-6",60
88169,"csp_6_2","EMP1-6",60
88172,"csp_5_6","EMP1-6",64
88173,"csp_1_1","EMP2-1",60
88179,"csp_6_2","EMP1-6",54
88190,"csp_6_3","EMP1-6",59
88196,"csp_5_6","EMP1-6",65
88206,"csp_5_4","EMP1-6",65
88210,"csp_3_7","EMP1-6",60
88213,"csp_6_8","EMP1-6",54
88218,"csp_6_4","EMP1-6",62
88226,"csp_5_6","EMP1-5",60
88229,"csp_4_5","EMP1-6",60
88235,"csp_6_7","EMP1-2",55
88240,"csp_4_5","EMP1-6",55
88250,"csp_5_6","EMP1-6",60
88255,"csp_5_2","EMP1-6",60
88256,"csp_4_8","EMP1-6",62
88268,"csp_5_4","EMP1-6",60
88272,"csp_4_5","EMP1-6",60
88273,"csp_5_6","EMP1-6",65
88306,"csp_6_7","EMP1-6",60
88315,"csp_3_8","EMP1-6",60
88318,"csp_6_7","EMP1-5",65
88319,"csp_5_3","EMP1-6",55
88345,"csp_6_7","EMP1-6",60
88354,"csp_4_3","EMP2-1",60
88374,"csp_5_6","EMP1-5",60
88381,"csp_6_2","EMP1-6",60
88387,"csp_4_3","EMP1-6",60
88398,"csp_5_3","EMP1-6",53
88413,"csp_3_1","EMP2-1",60
88425,"csp_5_3","EMP1-6",64
88429,"csp_5_5","EMP1-6",60
88430,"csp_6_7","EMP1-6",65
88446,"csp_6_2","EMP1-6",54
88457,"csp_3_8","EMP1-6",60
88461,"csp_4_8","EMP1-6",65
88470,"csp_6_8","EMP1-6",65
88472,"csp_5_3","EMP1-6",64
88473,"csp_5_2","EMP1-6",59
88485,"csp_5_6","EMP1-6",65
88491,"csp_3_7","EMP1-6",60
88494,"csp_6_4","EMP1-6",60
88495,"csp_5_2","EMP1-6",56
88497,"csp_1_1","EMP2-1",65
88500,"csp_6_3","EMP1-6",63
88503,"csp_5_2","EMP1-6",63
88512,"csp_6_3","EMP1-6",60
88517,"csp_5_2","EMP1-6",60
88524,"csp_6_7","EMP1-6",60
88526,"csp_6_4","EMP1-6",60
88543,"csp_4_5","EMP1-6",60
88544,"csp_5_3","EMP1-6",60
88551,"csp_6_8","EMP1-6",60
88554,"csp_1_1","EMP2-1",60
88565,"csp_6_2","EMP1-6",62
88566,"csp_5_6","EMP1-6",60
88575,"csp_5_4","EMP1-6",62
88580,"csp_1_1","EMP2-1",65
88581,"csp_1_1","EMP2-1",60
88583,"csp_4_3","EMP1-6",60
88584,"csp_2_1","EMP2-1",60
88589,"csp_4_6","EMP1-6",60
88593,"csp_6_3","EMP1-6",60
88595,"csp_6_4","EMP1-6",60
88600,"csp_6_5","EMP1-5",57
88607,"csp_6_8","EMP1-6",60
88618,"csp_6_8","EMP1-6",57
88620,"csp_4_6","EMP1-6",60
88622,"csp_6_8","EMP1-6",55
88624,"csp_5_6","EMP1-6",60
88631,"csp_4_5","EMP1-6",63
88632,"csp_6_8","EMP1-6",60
88641,"csp_5_2","EMP1-6",60
88668,"csp_2_2","EMP2-1",60
88669,"csp_5_2","EMP1-6",60
88670,"csp_6_2","EMP1-6",61
88677,"csp_5_6","EMP1-6",62
88690,"csp_5_6","EMP1-6",60
88695,"csp_5_4","EMP1-5",63
88697,"csp_6_2","EMP1-6",57
88699,"csp_1_1","EMP2-1",65
88705,"csp_6_8","EMP1-6",65
88708,"csp_3_7","EMP1-6",59
88709,"csp_6_3","EMP1-5",60
88712,"csp_5_6","EMP1-6",65
88727,"csp_6_8","EMP1-6",56
88732,"csp_6_8","EMP1-6",60
88744,"csp_5_2","EMP1-6",60
88747,"csp_6_2","EMP1-6",56
88748,"csp_5_2","EMP1-6",60
88759,"csp_6_3","EMP1-6",60
88764,"csp_5_6","EMP1-6",60
88770,"csp_6_7","EMP1-6",60
88771,"csp_6_2","EMP1-2",65
88778,"csp_6_3","EMP1-6",65
88796,"csp_6_3","EMP1-6",67
88797,"csp_2_1","EMP2-1",59
88810,"csp_3_7","EMP1-6",60
88815,"csp_3_8","EMP1-6",60
88816,"csp_6_7","EMP1-6",56
88818,"csp_6_3","EMP1-6",61
88820,"csp_5_2","EMP1-6",60
88826,"csp_5_4","EMP1-6",60
88839,"csp_6_3","EMP1-6",59
88844,"csp_4_5","EMP1-6",60
88847,"csp_4_5","EMP1-5",65
88848,"csp_6_9","EMP1-6",63
88849,"csp_2_3","EMP2-2",60
88863,"csp_4_3","EMP1-6",60
88868,"csp_6_9","EMP1-6",59
88873,"csp_5_3","EMP1-6",60
88876,"csp_5_4","EMP1-6",60
88877,"csp_6_4","EMP1-6",58
88878,"csp_6_7","EMP1-6",66
88880,"csp_6_7","EMP1-6",60
88883,"csp_6_3","EMP1-6",60
88913,"csp_4_5","EMP1-6",56
88918,"csp_6_8","EMP1-6",60
88930,"csp_6_3","EMP1-6",55
88932,"csp_6_4","EMP1-6",60
88941,"csp_5_2","EMP1-6",62
88945,"csp_4_6","EMP1-6",63
88946,"csp_5_2","EMP1-6",60
88950,"csp_2_1","EMP2-1",60
88953,"csp_6_8","EMP1-6",60
88955,"csp_6_7","EMP1-6",60
88956,"csp_6_4","EMP1-6",65
88960,"csp_4_6","EMP1-6",60
88961,"csp_5_2","EMP1-3",65
88985,"csp_5_4","EMP1-6",60
88987,"csp_5_5","EMP1-6",60
88996,"csp_3_8","EMP1-6",61
88999,"csp_6_7","EMP1-6",54
89002,"csp_4_6","EMP1-6",65
89005,"csp_2_2","EMP2-2",58
89009,"csp_4_3","EMP1-6",60
89015,"csp_6_4","EMP1-6",60
89033,"csp_6_7","EMP1-6",60
89035,"csp_1_2","EMP2-1",60
89036,"csp_5_2","EMP1-6",60
89049,"csp_5_4","EMP1-6",65
89052,"csp_6_2","EMP1-6",60
89060,"csp_5_4","EMP1-6",60
89062,"csp_1_1","EMP2-1",56
89066,"csp_4_6","EMP1-6",60
89069,"csp_6_9","EMP1-6",65
89075,"csp_5_5","EMP1-6",60
89076,"csp_5_2","EMP1-6",56
89088,"csp_5_2","EMP1-6",64
89108,"csp_5_5","EMP1-6",60
89117,"csp_5_2","EMP1-6",65
89123,"csp_1_1","EMP2-2",65
89128,"csp_5_2","EMP1-6",65
89135,"csp_6_3","EMP1-6",60
89137,"csp_1_3","EMP2-2",65
